,订单号,应付金额,实际金额,商品,支付时间,地点,状态,提现
1150,DD201708167493907787921232087,1.6,1.6,2g韩国海牌海苔,2017-01-11 00:06:00,A,已出货未退款,已提现
1152,DD201708167493908033039607923,3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017-01-11 00:14:00,A,已出货未退款,已提现
1153,DD201708167493908097064214929,8.0,8.0,80g四洲粟一烧烧烤味,2017-01-11 00:19:00,A,已出货未退款,已提现
1171,DD201708167493909951521670875,4.0,4.0,85g新麦潮北海道吐司,2017-01-11 02:36:00,A,已出货未退款,已提现
1175,DD20170604081837329E5357FD50A,6.0,6.0,红牛,2017-01-11 02:40:00,A,已出货未退款,已提现
1178,DD201708167493910151682821081,4.5,4.5,250ml燕塘红枣牛奶,2017-01-11 02:41:00,A,已出货未退款,已提现
1180,DD201708167493910441049458346,1.8,1.8,32g卫龙亲嘴烧红烧牛肉味,2017-01-11 04:12:00,A,已出货未退款,已提现
1183,DD201708167493910808753137964,4.0,4.0,40g乐事薯片黄瓜味,2017-01-11 04:27:00,A,已出货未退款,已提现
1187,DD201708167493911015204667572,2.0,2.0,85g新麦潮北海道吐司,2017-01-11 04:30:00,A,已出货未退款,已提现
1188,DD2017081819465129BE3F9FAA95B,2.5,2.5,可口可乐330ml,2017-01-11 04:32:00,A,已出货未退款,已提现
1191,DD201708167493536544001296991,5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017-01-11 04:33:00,A,已出货未退款,已提现
1192,DD2017060409063815991722F818D,4.0,4.0,脉动,2017-01-11 04:33:00,A,已出货未退款,已提现
1195,DD201708167493911088010676542,3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017-01-11 04:34:00,A,已出货未退款,已提现
1198,DD20170604094228498AB0943102D,3.0,3.0,熊字饼,2017-01-11 04:56:00,A,已出货未退款,已提现
1200,DD2017060409495277F1CD0166CBE,3.0,3.0,统一冰红茶,2017-01-11 04:57:00,A,已出货未退款,已提现
1206,DD201708167493911871049166353,1.5,1.5,45g双汇泡面拍挡,2017-01-11 07:15:00,A,已出货未退款,已提现
1208,DD201708167493912107449591119,2.5,2.5,30g无穷农场盐_鸡蛋,2017-01-11 07:23:00,A,已出货未退款,已提现
1216,DD2017083107520744E00BB9B860A,1.0,1.0,香豆干,2017-01-11 16:51:00,A,已出货未退款,已提现
1218,DD201708167493683903416169584,6.5,6.5,70g乐事薯片黄瓜味,2017-01-11 18:13:00,A,已出货未退款,已提现
1228,DD201708167493682359838317267,3.5,3.5,70g乖媳妇野山泡椒凤爪,2017-01-15 15:08:00,A,已出货未退款,已提现
1230,DD20170816749310536904323805,4.5,4.5,250ml燕塘红枣牛奶,2017-01-15 15:23:00,A,已出货未退款,已提现
1243,DD201708167493955444010825551,4.0,4.0,阿萨姆奶茶,2017-01-16 16:30:00,A,已出货未退款,已提现
1246,DD2017081674930179149414198085,1.8,1.8,32g卫龙亲嘴烧,2017-01-16 16:54:00,A,已出货未退款,已提现
1253,DD2017081674930187372934512132,2.5,2.5,30g元朗小蛋卷,2017-01-16 17:40:00,A,已出货未退款,已提现
1258,DD201708167493955733162052378,4.0,4.0,脉动,2017-01-16 17:47:00,A,已出货未退款,已提现
1264,DD2017081674930188434479564199,4.5,4.5,78g卫龙亲嘴语辣条,2017-01-16 17:51:00,A,已出货未退款,已提现
1270,DD2017081674930192166626462788,5.5,5.5,103g康师傅红烧牛肉面,2017-01-16 18:57:00,A,已出货未退款,已提现
1273,DD2017081674930193283231365244,21.0,21.0,优益C活菌型乳酸菌饮品,2017-01-16 22:35:00,A,已出货未退款,已提现
1286,DD201708167493683546508357707,2.0,2.0,10g越南LIPO奶味面包干0015,2017-01-17 13:09:00,A,已出货未退款,已提现
1292,DD2017081017483526AF0EAB30E56,1.5,1.5,鸭翅,2017-01-20 18:02:00,A,已出货未退款,已提现
1296,DD2017081674930330714058492841,3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017-01-21 15:43:00,A,已出货未退款,已提现
1299,DD201708167493668682711830348,4.5,4.5,50g双层百力滋特浓番茄味,2017-01-21 18:05:00,A,已出货未退款,已提现
1305,DD2017081674930345608297549093,4.5,4.5,40g乐事薯片黄瓜味,2017-01-22 08:03:00,A,已出货未退款,已提现
1306,DD2017081674930346973472953149,4.0,4.0,450ml美汁源果粒橙,2017-01-22 08:05:00,A,已出货未退款,已提现
1321,DD20170526155856399B3EA2EE446,3.0,3.0,维他奶,2017-01-23 16:20:00,A,已出货未退款,已提现
1327,DD201708167493509503537191669,3.0,3.0,250ml维他柠檬茶,2017-01-25 11:03:00,A,已出货未退款,已提现
1328,DD20170810183528742F4EE69CFA6,4.0,4.0,银鹭八宝粥,2017-01-25 11:03:00,A,已出货未退款,已提现
1337,DD201708167493669951016021312,6.0,6.0,86g合味道海鲜风味,2017-01-26 12:50:00,A,已出货未退款,已提现
1338,DD201708167493668488234618114,3.0,3.0,12g劲仔小鱼麻辣味,2017-01-26 13:01:00,A,已出货未退款,已提现
1341,DD201705261552318075C71AF3A16,3.5,3.5,东鹏特饮,2017-01-26 16:35:00,A,已出货未退款,已提现
1346,DD2017081674936671435653118,3.0,3.0,250ml维他原味豆奶,2017-01-26 22:43:00,A,已出货未退款,已提现
1347,DD201708167493667101367618399,1.5,1.5,40g双汇玉米热狗肠,2017-01-27 01:31:00,A,已出货未退款,已提现
1348,DD201708167493667049540173275,2.0,2.0,85g新麦潮北海道吐司,2017-01-27 16:10:00,A,已出货未退款,已提现
1349,DD20170810182445120B32442DB1B,4.0,4.0,银鹭八宝粥,2017-01-27 16:14:00,A,已出货未退款,已提现
1354,DD2017081674930498229174085324,4.0,4.0,55g奥利奥原味芝士饼干,2017-01-27 16:19:00,A,已出货未退款,已提现
1355,DD201705261553273770AB58CD16F,3.0,3.0,可口可乐（500ml）,2017-01-27 16:22:00,A,已出货未退款,已提现
1374,DD201708167493666767154993058,4.5,4.5,55g奥利奥原味夹心饼干,2017-01-28 21:21:00,A,已出货未退款,已提现
1375,DD201708167493172530737488216,5.0,5.0,30g无穷农场盐_鸡蛋,2017-01-28 23:11:00,A,已出货未退款,已提现
1379,DD201708167493173270302595697,3.0,3.0,70g乖媳妇野山泡椒凤爪,2017-01-29 00:17:00,A,已出货未退款,已提现
1384,DD201708167493175353879618402,3.0,3.0,40g双汇玉米热狗肠,2017-01-29 11:13:00,A,已出货未退款,已提现
1393,DD201708167493666483416461362,1.5,1.5,12g劲仔小鱼麻辣味,2017-01-29 13:43:00,A,已出货未退款,已提现
1399,DD201708167493176983079104183,2.5,2.5,30g无穷农场盐_鸡蛋,2017-01-29 15:51:00,A,已出货未退款,已提现
1402,DD20170816749317833663552184,2.5,2.5,30g无穷农场盐_鸡蛋,2017-01-29 18:12:00,A,已出货未退款,已提现
1403,DD201708167493178468668112696,5.0,5.0,110g顺宝九制话梅,2017-01-29 18:17:00,A,已出货未退款,已提现
1415,DD201708167493179334862082066,4.0,4.0,日式鱼果,2017-01-29 20:33:00,A,已出货未退款,已提现
1420,DD201708167493666248075379921,4.5,4.5,78g卫龙亲嘴语辣条,2017-01-29 22:54:00,A,已出货未退款,已提现
1423,DD201708167493180602692630865,6.0,6.0,120g达利园蔓越莓提子面包,2017-01-29 23:17:00,A,已出货未退款,已提现
1424,DD201708167493180640454323917,13.0,13.0,56g益达无糖口香糖,2017-01-29 23:19:00,A,已出货未退款,已提现
1431,DD201708167493181655531118281,3.0,3.0,40g双汇玉米热狗肠,2017-01-30 00:06:00,A,已出货未退款,已提现
1434,DD2017072121290185611CA5E8C19,4.0,4.0,脉动,2017-01-30 00:17:00,A,已出货未退款,已提现
1436,DD20170721213129189EBDADD363D,4.0,4.0,脉动,2017-01-30 02:49:00,A,已出货未退款,已提现
1440,DD201708167493182057737456738,6.5,6.5,148g富甲一方紫薯仔,2017-01-30 07:41:00,A,已出货未退款,已提现
1444,DD201708167493182322337829447,1.8,1.8,32g卫龙亲嘴烧,2017-01-30 07:55:00,A,已出货未退款,已提现
1445,DD2017052615525624FDE32C906C1,3.0,3.0,雪碧（500ml）,2017-01-30 08:11:00,A,已出货未退款,已提现
1453,DD201708167493183847254801351,3.0,3.0,250ml维他原味豆奶,2017-01-30 10:07:00,A,已出货未退款,已提现
1454,DD201708167493184355390049771,4.8,4.8,诗竹竹纤维面巾纸,2017-01-30 10:44:00,A,已出货未退款,已提现
1457,DD2017081674939923967154381,3.0,3.0,卫龙大面筋,2017-01-30 12:04:00,A,已出货未退款,已提现
1459,DD20170721231644133FFC7118E41,3.0,3.0,雪碧（500ml）,2017-01-30 12:10:00,A,已出货未退款,已提现
1466,DD2017081017420417450D428E3A6,4.0,4.0,银鹭八宝粥,2017-01-30 12:22:00,A,已出货未退款,已提现
1469,DD2017052615370815711AD1924CA,6.0,6.0,安慕希酸奶,2017-01-30 12:24:00,A,已出货未退款,已提现
1476,DD201708167493185384979517275,1.5,1.5,卫龙亲嘴烧麦辣鸡汁味,2017-01-30 13:37:00,A,已出货未退款,已提现
1496,DD201708167493665345504251448,62.5,62.5,145ml旺仔牛奶盒装,2017-01-30 15:53:00,A,已出货未退款,已提现
1499,DD201708167493992881871460713,3.0,3.0,维他柠檬茶,2017-01-30 16:08:00,A,已出货未退款,已提现
1508,DD201708167493508871921490047,9.0,9.0,65g卫龙亲嘴豆皮,2017-01-30 16:33:00,A,已出货未退款,已提现
1509,DD2017081017310625FD3BF0DD02A,1.0,1.0,小鱼仔,2017-01-30 16:33:00,A,已出货未退款,已提现
1517,DD201708167493664971469998556,3.2,3.2,2g韩国海牌海苔,2017-01-30 18:01:00,A,已出货未退款,已提现
1518,DD201708167493669641703617124,1.5,1.5,卫龙亲嘴烧红烧牛肉味,2017-01-30 18:03:00,A,已出货未退款,已提现
1521,DD201708167493186983088415677,12.5,12.5,100g*5瓶益力多,2017-01-30 18:12:00,A,已出货未退款,已提现
1522,DD201708167493664867540594678,6.5,6.5,70g乐事薯片黄瓜味,2017-01-30 18:20:00,A,已出货未退款,已提现
1525,DD201708167493187312851989851,4.5,4.5,78g卫龙亲嘴语辣条,2017-01-30 18:35:00,A,已出货未退款,已提现
1527,DD201708167493187628590363855,17.0,17.0,188g澳门永辉鸡仔饼,2017-01-30 18:41:00,A,已出货未退款,已提现
1530,DD20170816749350882687614103,3.0,3.0,250ml维他奶低糖原味,2017-01-30 19:27:00,A,已出货未退款,已提现
1531,DD2017081017304018E4F7FDE5C71,1.5,1.5,鸭翅,2017-01-30 19:27:00,A,已出货未退款,已提现
1536,DD201708167493188257729082311,1.6,1.6,20g咪咪虾条马来西亚风味,2017-01-30 20:03:00,A,已出货未退款,已提现
1537,DD201708167493993943866428723,4.0,4.0,银鹭八宝粥,2017-01-30 20:09:00,A,已出货未退款,已提现
1543,DD2017081017291550D66AB904701,1.0,1.0,小鱼仔,2017-01-30 20:52:00,A,已出货未退款,已提现
1545,DD201708167493508676684981382,4.5,4.5,500ml加多宝,2017-01-30 20:53:00,A,已出货未退款,已提现
1546,DD2017081017444672965C9356612,1.5,1.5,鸭翅,2017-01-30 20:53:00,A,已出货未退款,已提现
1548,DD20170816749366450475612619,5.8,5.8,205ml安慕希蓝莓味,2017-01-30 21:03:00,A,已出货未退款,已提现
1550,DD201708101711279945F6D29CD60,3.0,3.0,卫龙大面筋,2017-01-30 21:07:00,A,已出货未退款,已提现
1555,DD201708167493508210227171367,6.0,6.0,86g合味道海鲜风味,2017-01-30 21:35:00,A,已出货未退款,已提现
1556,DD2017052614505528C61BFFE72BA,2.0,2.0,怡宝纯净水,2017-01-30 21:35:00,A,已出货未退款,已提现
1590,DD20170601174214285315905B31B,2.0,2.0,雪力矿泉水,2017-01-31 14:54:00,A,已出货未退款,已提现
1591,DD201706012057175656288B00E5F,2.0,2.0,怡宝纯净水,2017-01-31 14:58:00,A,已出货未退款,已提现
1599,DD2017060120154450DAC0F08556F,3.0,3.0,百事可乐500ml,2017-01-31 15:23:00,A,已出货未退款,已提现
1605,DD201706011958199624F1759EE98,3.0,3.0,百事可乐500ml,2017-01-31 15:37:00,A,已出货未退款,已提现
1613,DD2017060119513492758EC794705,3.0,3.0,百事可乐500ml,2017-01-31 16:17:00,A,已出货未退款,已提现
1615,DD2017060119423567946503AAD00,3.5,3.5,阿萨姆奶茶,2017-01-31 16:32:00,A,已出货未退款,已提现
1618,DD2017083107473650B1850C91B92,2.0,2.0,怡宝,2017-01-31 16:51:00,A,已出货未退款,已提现
1619,DD20170601193401356A067E7B442,15.0,15.0,口味王槟榔（红）,2017-01-31 17:07:00,A,已出货未退款,已提现
1650,DD2017060210361571DB17BBD586C,3.5,3.5,东鹏特饮,2017-01-31 20:17:00,A,已出货未退款,已提现
1658,DD20170602123837240C09C7C82B2,3.0,3.0,雪碧（500ml）,2017-01-31 21:23:00,A,已出货未退款,已提现
1662,DD20170831175609586A7D2112885,1.0,1.0,香豆干,2017-01-31 21:36:00,A,已出货未退款,已提现
1663,DD2017083118275333CE83A457C6C,2.0,2.0,鸭翅,2017-01-31 21:37:00,A,已出货未退款,已提现
1664,DD2017083118402992BBC206C03E5,1.0,1.0,香豆干,2017-01-31 21:38:00,A,已出货未退款,已提现
1668,DD201706021424066802E2438D26D,2.0,2.0,凤爪,2017-01-31 21:44:00,A,已出货未退款,已提现
1673,DD2017060215485213041F340E7BF,4.5,4.5,脉动,2017-01-31 22:02:00,A,已出货未退款,已提现
1674,DD2017060215494517DF4930232A1,4.5,4.5,脉动,2017-01-31 22:07:00,A,已出货未退款,已提现
1675,DD201706021615035875F06267D60,6.0,6.0,红牛,2017-01-31 22:09:00,A,已出货未退款,已提现
1679,DD2017060216271370D9F1DD666B4,2.0,2.0,香豆干,2017-01-31 22:43:00,A,已出货未退款,已提现
1687,DD2017060217560559B1AA8E124FA,3.0,3.0,统一冰红茶,2017-01-31 23:23:00,A,已出货未退款,已提现
1715,DD2017060114264515479D6F22245,25.0,25.0,芙蓉王,2017-02-01 14:17:00,A,已出货未退款,已提现
1722,DD20170601133943117619C617326,3.0,3.0,威化饼干,2017-02-01 14:35:00,A,已出货未退款,已提现
1741,DD201706011205513515759370CFF,2.0,2.0,怡宝纯净水,2017-02-01 16:41:00,A,已出货未退款,已提现
1753,DD20170830151534324FFE89809EA,2.5,2.5,雪碧最新款,2017-02-01 17:35:00,A,已出货未退款,已提现
1755,DD201705302353017574300248554,4.0,4.0,王老吉（500ml）,2017-02-01 17:51:00,A,已出货未退款,已提现
1758,DD2017083012190319FF45D32D867,4.0,4.0,银鹭八宝粥,2017-02-01 19:42:00,A,已出货未退款,已提现
1783,DD20170530150220889E6D3134CE9,4.5,4.5,营养快线,2017-02-02 08:32:00,A,已出货未退款,已提现
1803,DD2017083000510873507D307A4E8,2.0,2.0,怡宝,2017-02-02 12:14:00,A,已出货未退款,已提现
1807,DD2017053009430351717AEB1F226,10.0,10.0,湘潭铺子(羽泉版),2017-02-02 12:21:00,A,已出货未退款,已提现
1808,DD20170530094218531B5B33E7A4E,3.5,3.5,统一冰红茶,2017-02-02 12:25:00,A,已出货未退款,已提现
1812,DD201705300856193131CCA7345B0,6.0,6.0,雀巢咖啡,2017-02-02 13:20:00,A,已出货未退款,已提现
1814,DD2017083000240087C79141D5DB8,2.0,2.0,怡宝,2017-02-02 14:04:00,A,已出货未退款,已提现
1816,DD2017082923592727C2A4DEDE441,10.0,10.0,口味王槟榔（绿）,2017-02-02 14:25:00,A,已出货未退款,已提现
1821,DD201708167493563539620670488,2.5,2.5,30g无穷农场盐_鸡蛋,2017-02-02 14:44:00,A,已出货未退款,已提现
1822,DD2017082923230341DF0B238B0F7,3.5,3.5,东鹏特饮,2017-02-02 14:44:00,A,已出货未退款,已提现
1824,DD2017082922430814A3E56C1D03A,3.5,3.5,东鹏特饮,2017-02-02 15:11:00,A,已出货未退款,已提现
1829,DD201705292217061126D529915D2,3.5,3.5,雪碧最新款,2017-02-02 16:00:00,A,已出货未退款,已提现
1830,DD201705292144079199EB1AD56E5,4.5,4.5,脉动,2017-02-02 16:04:00,A,已出货未退款,已提现
1844,DD2017082917515356DC91FB3B38B,3.5,3.5,东鹏特饮,2017-02-02 20:49:00,A,已出货未退款,已提现
1849,DD201708291749328053F7C9C280D,4.0,4.0,脉动,2017-02-02 21:13:00,A,已出货未退款,已提现
1892,DD2017083116074844062D441207E,3.0,3.0,伊利纯牛奶,2017-02-03 20:21:00,A,已出货未退款,已提现
1903,DD20170529100810868D471AD7035,23.0,23.0,芙蓉王,2017-02-04 08:02:00,A,已出货未退款,已提现
1958,DD2017052718122121C2C0E64889E,3.0,3.0,茉莉蜜茶,2017-02-04 16:05:00,A,已出货未退款,已提现
1966,DD20170527171131817742C187045,6.0,6.0,雀巢咖啡,2017-02-04 16:35:00,A,已出货未退款,已提现
1968,DD20170527165545929811AA55BA2,2.5,2.5,伊利优酸乳,2017-02-04 16:42:00,A,已出货未退款,已提现
1969,DD20170527164459894C1F6BC8837,2.0,2.0,怡宝纯净水,2017-02-04 16:52:00,A,已出货未退款,已提现
2000,DD2017052700171956C5D2A4DD095,4.5,4.5,营养快线,2017-02-05 10:59:00,A,已出货未退款,已提现
2004,DD201705262307373017D4B5E7917,2.0,2.0,雪力矿泉水,2017-02-05 11:52:00,A,已出货未退款,已提现
2005,DD2017052623064414844C8DE651F,2.0,2.0,雪力矿泉水,2017-02-05 12:01:00,A,已出货未退款,已提现
2006,DD201705262305315396B10EB816B,10.0,10.0,湘潭铺子(羽泉版),2017-02-05 12:07:00,A,已出货未退款,已提现
2009,DD201705262047331758FB4E18534,1.5,1.5,小鱼仔,2017-02-05 13:03:00,A,已出货未退款,已提现
2015,DD201708312216372359E7D1DBFC2,2.5,2.5,雪碧最新款,2017-02-05 14:00:00,A,已出货未退款,已提现
2028,DD201705261530443063CD67480F6,3.5,3.5,东鹏特饮,2017-02-05 14:54:00,A,已出货未退款,已提现
2033,DD2017071815151078D03D7E33E70,3.0,3.0,统一冰红茶,2017-02-05 14:56:00,A,已出货未退款,已提现
2037,DD20170831223903504ED9966EF41,3.0,3.0,伊利纯牛奶,2017-02-05 15:17:00,A,已出货未退款,已提现
2042,DD20170828164308574C518555A4C,3.0,3.0,统一冰红茶,2017-02-05 15:55:00,A,已出货未退款,已提现
2044,DD2017082816404737C7D30B65655,2.0,2.0,怡宝,2017-02-05 16:31:00,A,已出货未退款,已提现
2049,DD20170831225351325BDBF3BBDEE,2.0,2.0,怡宝,2017-02-05 16:59:00,A,已出货未退款,已提现
2056,DD2017082816132542A06F67F5120,3.0,3.0,统一冰红茶,2017-02-05 17:42:00,A,已出货未退款,已提现
2060,DD201708312254474456EF879FE06,4.0,4.0,阿萨姆奶茶,2017-02-05 18:18:00,A,已出货未退款,已提现
2066,DD201705260757218569255033938,4.0,4.0,东鹏特饮,2017-02-07 07:52:00,A,已出货未退款,已提现
2070,DD201708281547182923EB0C613E2,3.5,3.5,东鹏特饮,2017-02-07 09:02:00,A,已出货未退款,已提现
2076,DD20170525155748130D2BDC7BAE1,3.5,3.5,东鹏特饮,2017-02-07 12:09:00,A,已出货未退款,已提现
2081,DD201705251326288307842B4E11C,3.0,3.0,雪碧330ml,2017-02-07 20:37:00,A,已出货未退款,已提现
2082,DD2017052508222596C5C0080AC90,3.0,3.0,冰糖雪梨,2017-02-07 21:01:00,A,已出货未退款,已提现
2089,DD20170524175059106409D175FB9,3.0,3.0,可口可乐（500ml）,2017-02-08 09:17:00,A,已出货未退款,已提现
2097,DD20170524153518879A05533B618,2.0,2.0,怡宝纯净水,2017-02-08 15:01:00,A,已出货未退款,已提现
2101,DD20170828061136274013EE69FAA,3.0,3.0,果粒橙,2017-02-08 16:09:00,A,已出货未退款,已提现
2112,DD2017052412075514B5F3BDC8EA4,4.0,4.0,阿萨姆奶茶,2017-02-09 07:24:00,A,已出货未退款,已提现
2113,DD2017052412072861E946B8C6F93,4.0,4.0,阿萨姆奶茶,2017-02-09 08:51:00,A,已出货未退款,已提现
2115,DD2017052410085382EE702EF0E08,4.0,4.0,东鹏特饮,2017-02-09 11:42:00,A,已出货未退款,已提现
2120,DD2017052323114349CF361BD85CF,3.5,3.5,冰糖雪梨,2017-02-10 11:32:00,A,已出货未退款,已提现
2125,DD2017083007524615227C62AD0BB,2.0,2.0,怡宝,2017-02-10 15:55:00,A,已出货未退款,已提现
2138,DD201708300828295984C9F3177BB,2.0,2.0,怡宝,2017-02-12 10:27:00,A,已出货未退款,已提现
2151,DD2017052317355345A1EB398E4A3,4.0,4.0,东鹏特饮,2017-02-13 14:31:00,A,已出货未退款,已提现
2173,DD2017052308571052FB05880AD5A,3.0,3.0,可口可乐330ml,2017-02-15 15:18:00,A,已出货未退款,已提现
