,订单号,应付金额,实际金额,商品,支付时间,地点,状态,提现
1511,DD201705261536044076EB70BD02B,4.5,4.5,阿萨姆奶茶,2017-01-30 16:33:00,D,已出货未退款,已提现
1512,DD20170816749366515120548404,4.0,4.0,150g健能酸奶原味,2017-01-30 16:38:00,D,已出货未退款,已提现
1514,DD2017081017305632FACF3FD7DAA,1.5,1.5,鸭翅,2017-01-30 16:44:00,D,已出货未退款,已提现
1524,DD201708167493187166162626654,4.5,4.5,50g上好佳田园薯片番茄味,2017-01-30 18:26:00,D,已出货未退款,已提现
1526,DD201708167493187477781858892,3.5,3.5,乖媳妇野山椒风爪,2017-01-30 18:40:00,D,已出货未退款,已提现
1532,DD20170526153105525535F0C94C6,3.0,3.0,印尼芝士威化饼干,2017-01-30 19:27:00,D,已出货未退款,已提现
1538,DD2017081017463910C3122AFAF40,1.5,1.5,鸭翅,2017-01-30 20:09:00,D,已出货未退款,已提现
1542,DD2017081017300348F6EDE7584C9,1.0,1.0,小鱼仔,2017-01-30 20:50:00,D,已出货未退款,已提现
1544,DD2017052615194125AAC9CBC553D,4.0,4.0,营养快线,2017-01-30 20:52:00,D,已出货未退款,已提现
1553,DD201705261518204711C8AA4D038,3.0,3.0,印尼芝士威化饼干,2017-01-30 21:07:00,D,已出货未退款,已提现
1558,DD20170816749350819995571652,4.5,4.5,250ml燕塘原味酸奶,2017-01-30 21:35:00,D,已出货未退款,已提现
1559,DD20170526144947196C5F1AB112D,2.0,2.0,怡宝纯净水,2017-01-30 21:35:00,D,已出货未退款,已提现
1566,DD201708167493189506640581183,4.0,4.0,150g健能酸奶原味,2017-01-30 22:39:00,D,已出货未退款,已提现
1568,DD201708167493189600313829687,4.5,4.5,250ml燕塘红枣牛奶,2017-01-30 22:59:00,D,已出货未退款,已提现
1582,DD2017060122273715E1AE114651C,4.0,4.0,营养快线,2017-01-31 14:34:00,D,已出货未退款,已提现
1583,DD2017060116182912C1691CA6AE0,2.5,2.5,美年达（罐）,2017-01-31 14:40:00,D,已出货未退款,已提现
1584,DD2017060116205111A6C40BFCC49,3.0,3.0,可口可乐（500ml）,2017-01-31 14:41:00,D,已出货未退款,已提现
1587,DD2017060121002821EF3D5BB7CF7,1.5,1.5,香脆肠,2017-01-31 14:51:00,D,已出货未退款,已提现
1588,DD20170830211956643937CC26E5A,3.0,3.0,统一冰红茶,2017-01-31 14:52:00,D,已出货未退款,已提现
1592,DD201706012046466088C1DB90B97,3.0,3.0,统一绿茶,2017-01-31 15:00:00,D,已出货未退款,已提现
1596,DD2017060118424786D1DFBE575A6,1.5,1.5,香脆肠,2017-01-31 15:08:00,D,已出货未退款,已提现
1597,DD2017060119011096C0943D20B4F,3.0,3.0,雪碧最新款,2017-01-31 15:13:00,D,已出货未退款,已提现
1598,DD2017060119071253EB4F6A796AB,3.0,3.0,雪碧最新款,2017-01-31 15:17:00,D,已出货未退款,已提现
1600,DD20170601192204799738300B953,1.0,1.0,小鱼仔,2017-01-31 15:28:00,D,已出货未退款,已提现
1604,DD201708310210445678313EF1958,3.0,3.0,统一绿茶,2017-01-31 15:35:00,D,已出货未退款,已提现
1617,DD20170601205215147BD7077F725,1.5,1.5,香脆肠,2017-01-31 16:45:00,D,已出货未退款,已提现
1621,DD201706012104047173ED62070B7,1.5,1.5,鸭翅,2017-01-31 17:20:00,D,已出货未退款,已提现
1623,DD20170601223040662946E9FDBAF,1.5,1.5,香豆干,2017-01-31 17:33:00,D,已出货未退款,已提现
1639,DD20170602074431692A6785780FA,3.0,3.0,统一绿茶,2017-01-31 19:34:00,D,已出货未退款,已提现
1645,DD20170602080012495BF4A2CC7F0,3.0,3.0,雪碧（500ml）,2017-01-31 19:56:00,D,已出货未退款,已提现
1648,DD2017060208464451F746793CBDE,1.5,1.5,香脆肠,2017-01-31 20:15:00,D,已出货未退款,已提现
1649,DD2017060208491327676ED0B97BA,1.5,1.5,香脆肠,2017-01-31 20:16:00,D,已出货未退款,已提现
1659,DD20170602124152222AA5C602610,3.0,3.0,雪碧最新款,2017-01-31 21:29:00,D,已出货未退款,已提现
1683,DD2017060217283961FC7E548B078,3.0,3.0,熊字饼,2017-01-31 22:57:00,D,已出货未退款,已提现
1684,DD2017060217391986FAD6859C3D9,3.0,3.0,统一冰红茶,2017-01-31 23:10:00,D,已出货未退款,已提现
1702,DD201706121552471970C9B2EE8BE,2.5,2.5,怡宝纯净水,2017-02-01 12:33:00,D,已出货未退款,已提现
1705,DD20170612155213613CE9F25A743,3.0,3.0,熊字饼,2017-02-01 12:37:00,D,已出货未退款,已提现
1709,DD2017061215501872A13E65AF89F,2.0,2.0,香脆肠,2017-02-01 13:57:00,D,已出货未退款,已提现
1718,DD2017060113541735099430B6B02,4.0,4.0,阿萨姆奶茶,2017-02-01 14:31:00,D,已出货未退款,已提现
1724,DD20170601132918661EB4FE5A06D,1.0,1.0,小鱼仔,2017-02-01 14:42:00,D,已出货未退款,已提现
1725,DD2017060113272969398D1F97D5A,3.0,3.0,茉莉蜜茶,2017-02-01 14:57:00,D,已出货未退款,已提现
1735,DD20170601121736821BF761A8C1B,2.0,2.0,怡宝纯净水,2017-02-01 16:00:00,D,已出货未退款,已提现
1736,DD20170601121729456EEF4405544,2.5,2.5,美年达（罐）,2017-02-01 16:07:00,D,已出货未退款,已提现
1754,DD2017061213310586944FF4BA853,2.5,2.5,怡宝纯净水,2017-02-01 17:35:00,D,已出货未退款,已提现
1767,DD201705301853549305C09D87397,3.5,3.5,东鹏特饮,2017-02-01 21:09:00,D,已出货未退款,已提现
1768,DD2017053018134872A37096CBF2A,3.5,3.5,东鹏特饮,2017-02-01 21:47:00,D,已出货未退款,已提现
1770,DD20170830020623268EEE3BBC6AB,2.5,2.5,伊利优酸乳,2017-02-01 21:50:00,D,已出货未退款,已提现
1794,DD20170830011952557FFB920CE85,2.0,2.0,鸭翅,2017-02-02 09:10:00,D,已出货未退款,已提现
1804,DD201708167493703923657161163,3.5,3.5,可乐可乐,2017-02-02 12:14:00,D,已出货未退款,已提现
1805,DD2017061209130228329F7C3206F,15.0,15.0,口味王槟榔（红）,2017-02-02 12:14:00,D,已出货未退款,已提现
1815,DD20170612074907931546FB2D60E,3.0,3.0,可口可乐（500ml）,2017-02-02 14:04:00,D,已出货未退款,已提现
1817,DD20170612074834472CE1F7B0AD1,2.0,2.0,怡宝纯净水,2017-02-02 14:25:00,D,已出货未退款,已提现
1819,DD201708167493703981630213704,3.5,3.5,维他原味豆奶,2017-02-02 14:42:00,D,已出货未退款,已提现
1820,DD2017082923425234A4B7A2FA9CB,1.0,1.0,香豆干,2017-02-02 14:42:00,D,已出货未退款,已提现
1840,DD201708292104117636C7B7A2F57,3.0,3.0,伊利纯牛奶,2017-02-02 19:13:00,D,已出货未退款,已提现
1843,DD2017052918102436158115AC249,3.0,3.0,可口可乐（500ml）,2017-02-02 20:30:00,D,已出货未退款,已提现
1848,DD2017052917485435FD3DCA701BA,1.0,1.0,咪咪,2017-02-02 21:12:00,D,已出货未退款,已提现
1850,DD201708167493563394331359136,4.5,4.5,78g卫龙亲嘴语辣条,2017-02-02 21:13:00,D,已出货未退款,已提现
1851,DD201706120243273972114430382,3.0,3.0,维他奶,2017-02-02 21:13:00,D,已出货未退款,已提现
1852,DD2017052917404017DF91FAB8F2D,3.5,3.5,东鹏特饮,2017-02-02 21:18:00,D,已出货未退款,已提现
1853,DD20170529174005389797F1D65E1,3.5,3.5,东鹏特饮,2017-02-02 21:19:00,D,已出货未退款,已提现
1858,DD201705291719329490C869F9127,3.0,3.0,可口可乐（500ml）,2017-02-02 22:01:00,D,已出货未退款,已提现
1859,DD20170529171017677E25EE04515,4.0,4.0,营养快线,2017-02-02 22:34:00,D,已出货未退款,已提现
1879,DD201708291240031156F69EB24D1,3.0,3.0,可口可乐最新款,2017-02-03 16:04:00,D,已出货未退款,已提现
1890,DD20170829121536685EB1850D453,3.0,3.0,可口可乐最新款,2017-02-03 19:32:00,D,已出货未退款,已提现
1893,DD2017052912220335AD47F4B2F53,3.0,3.0,可口可乐（500ml）,2017-02-03 20:35:00,D,已出货未退款,已提现
1894,DD201705291217065853B9BBAF5A6,4.0,4.0,王老吉（500ml）,2017-02-03 20:39:00,D,已出货未退款,已提现
1919,DD201706112244238249D5AD93951,3.5,3.5,东鹏特饮,2017-02-04 09:27:00,D,已出货未退款,已提现
1928,DD2017052815142468D9A7E839B82,3.0,3.0,统一冰红茶,2017-02-04 12:08:00,D,已出货未退款,已提现
1936,DD2017061121405362C0302DF3FD6,1.5,1.5,香脆肠,2017-02-04 13:08:00,D,已出货未退款,已提现
1940,DD2017052723381468B685DE31910,3.0,3.0,统一冰红茶,2017-02-04 14:12:00,D,已出货未退款,已提现
1951,DD20170611211601517BAD000DD38,4.0,4.0,脉动,2017-02-04 15:52:00,D,已出货未退款,已提现
1954,DD2017061121144038C644D5A089C,2.5,2.5,怡宝纯净水,2017-02-04 16:00:00,D,已出货未退款,已提现
1965,DD201706112104059469006FC3B03,4.0,4.0,脉动,2017-02-04 16:32:00,D,已出货未退款,已提现
1972,DD2017061120595326FDEA258D176,3.0,3.0,伊利纯牛奶,2017-02-04 17:02:00,D,已出货未退款,已提现
1975,DD2017061120591488CD67170E741,2.5,2.5,伊利优酸乳,2017-02-04 17:41:00,D,已出货未退款,已提现
1976,DD2017052716213789519DF3C9D97,1.5,1.5,鸭翅,2017-02-04 19:00:00,D,已出货未退款,已提现
1977,DD201705271543315644AEACAB6A4,1.0,1.0,香豆干,2017-02-04 19:07:00,D,已出货未退款,已提现
1979,DD2017082822571515FA7F7698124,3.0,3.0,果粒橙,2017-02-04 19:18:00,D,已出货未退款,已提现
1981,DD2017052715325345A534246973A,4.0,4.0,王老吉（500ml）,2017-02-04 19:51:00,D,已出货未退款,已提现
1982,DD2017052715312283F790F46F2CB,3.5,3.5,王老吉（罐）,2017-02-04 20:22:00,D,已出货未退款,已提现
1983,DD2017052715045293B058B49AF81,1.0,1.0,香豆干,2017-02-04 20:32:00,D,已出货未退款,已提现
1991,DD2017082822344465239FD8EBC6B,3.0,3.0,卫龙大面筋,2017-02-05 09:10:00,D,已出货未退款,已提现
1994,DD20170611190157786465A6E8FF1,3.5,3.5,冰糖雪梨,2017-02-05 09:14:00,D,已出货未退款,已提现
2019,DD201708167493561233534355117,5.0,5.0,500ml统一阿萨姆奶茶,2017-02-05 14:29:00,D,已出货未退款,已提现
2020,DD2017082819300841D0D15976D52,3.5,3.5,东鹏特饮,2017-02-05 14:29:00,D,已出货未退款,已提现
2021,DD2017083122380718CE74C11E136,2.5,2.5,雪碧最新款,2017-02-05 14:34:00,D,已出货未退款,已提现
2030,DD20170828174353421F28BA5D203,3.5,3.5,东鹏特饮,2017-02-05 14:55:00,D,已出货未退款,已提现
2035,DD20170526144738798D474B473E4,4.0,4.0,营养快线,2017-02-05 14:59:00,D,已出货未退款,已提现
2036,DD2017083122384417DE99D50261C,3.0,3.0,伊利纯牛奶,2017-02-05 15:03:00,D,已出货未退款,已提现
2038,DD2017083122431946619DDD9F4BF,2.0,2.0,怡宝,2017-02-05 15:20:00,D,已出货未退款,已提现
2043,DD2017061117465770A99E036BC3A,3.0,3.0,卫龙大面筋,2017-02-05 15:55:00,D,已出货未退款,已提现
2045,DD2017061117463424580CAD0BC8C,1.5,1.5,鸭翅,2017-02-05 16:31:00,D,已出货未退款,已提现
2054,DD2017082816271232A787144099D,4.0,4.0,阿萨姆奶茶,2017-02-05 17:41:00,D,已出货未退款,已提现
2059,DD2017083122542039A81F1E082AC,4.0,4.0,阿萨姆奶茶,2017-02-05 18:14:00,D,已出货未退款,已提现
2061,DD2017083122561640D25B0DD78A3,2.5,2.5,伊利优酸乳,2017-02-05 18:38:00,D,已出货未退款,已提现
2063,DD2017052608381088FAA0D4B896A,1.0,1.0,香豆干,2017-02-05 20:03:00,D,已出货未退款,已提现
2064,DD20170526083723612FB528EF321,4.0,4.0,阿萨姆奶茶,2017-02-05 21:05:00,D,已出货未退款,已提现
2065,DD201705260818583095480E0164F,3.5,3.5,东鹏特饮,2017-02-05 21:35:00,D,已出货未退款,已提现
2068,DD2017052603125320EB0D3F194A9,10.0,10.0,湘潭铺子(羽泉版),2017-02-07 08:50:00,D,已出货未退款,已提现
2069,DD2017052603114647060CCE53565,3.5,3.5,王老吉（罐）,2017-02-07 08:59:00,D,已出货未退款,已提现
2071,DD2017061116101169C11D3BFAAED,3.0,3.0,雪碧（500ml）,2017-02-07 09:02:00,D,已出货未退款,已提现
2072,DD2017052600442941E6201823122,1.0,1.0,香豆干,2017-02-07 09:04:00,D,已出货未退款,已提现
2078,DD2017061115495513E33F2F1AEEB,3.0,3.0,汤达人桶面,2017-02-07 16:27:00,D,已出货未退款,已提现
2080,DD20170525133805125CCA0DD0762,2.0,2.0,怡宝纯净水,2017-02-07 20:35:00,D,已出货未退款,已提现
2084,DD201705250220181100EE0F93F79,3.0,3.0,茉莉蜜茶,2017-02-07 23:03:00,D,已出货未退款,已提现
2085,DD20170525005604264EB6B03A2FC,3.0,3.0,统一绿茶,2017-02-07 23:05:00,D,已出货未退款,已提现
2100,DD20170524153232700DB5E0D59C7,3.0,3.0,统一冰红茶,2017-02-08 16:08:00,D,已出货未退款,已提现
2107,DD201706111340051410B60B50465,2.5,2.5,怡宝纯净水,2017-02-08 16:37:00,D,已出货未退款,已提现
2109,DD20170524143459690D41C4BF22B,3.0,3.0,可口可乐（500ml）,2017-02-08 17:27:00,D,已出货未退款,已提现
2111,DD2017052412131192DA056789FF6,2.5,2.5,美年达（罐）,2017-02-08 21:45:00,D,已出货未退款,已提现
2122,DD2017083007493962910C9AE9C70,3.0,3.0,雪碧最新款,2017-02-10 13:19:00,D,已出货未退款,已提现
2124,DD2017083007515691633C800C455,3.0,3.0,可口可乐最新款,2017-02-10 14:36:00,D,已出货未退款,已提现
2131,DD201708300801591715B58D4DA65,3.0,3.0,可口可乐最新款,2017-02-11 14:41:00,D,已出货未退款,已提现
2133,DD2017083008202882CDB5AC9E3A0,4.0,4.0,脉动,2017-02-11 18:59:00,D,已出货未退款,已提现
2157,DD201705231715504084BCCBA1610,1.0,1.0,香脆肠,2017-02-14 12:22:00,D,已出货未退款,已提现
2158,DD2017052317151085C3604FDDD85,1.0,1.0,香脆肠,2017-02-14 12:41:00,D,已出货未退款,已提现
2166,DD201708301159253851C50EB0CCD,3.0,3.0,卫龙大面筋,2017-02-15 10:39:00,D,已出货未退款,已提现
2188,DD20170611001536476FD2022562A,2.5,2.5,维他柠檬茶,2017-02-16 10:55:00,D,已出货未退款,已提现
2191,DD201708167493558830389179864,6.0,6.0,250ml红牛,2017-02-16 10:56:00,D,已出货未退款,已提现
2192,DD2017061023094857CAB9428019E,3.0,3.0,可口可乐最新款,2017-02-16 10:56:00,D,已出货未退款,已提现
2193,DD20170522163047109604A2B77B6,3.0,3.0,可口可乐（500ml）,2017-02-16 10:59:00,D,已出货未退款,已提现
2199,DD20170522120605432A76235FEAB,3.0,3.0,维他柠檬茶,2017-02-16 14:19:00,D,已出货未退款,已提现
2200,DD2017052211554175281900A9137,3.0,3.0,统一冰红茶,2017-02-16 15:09:00,D,已出货未退款,已提现
2202,DD201705221129111468F96B5A711,2.5,2.5,美年达（罐）,2017-02-16 16:20:00,D,已出货未退款,已提现
2203,DD20170522111218851FBA48EC843,2.5,2.5,美年达（罐）,2017-02-16 16:22:00,D,已出货未退款,已提现
2206,DD2017083015365343EE737C86FE9,4.0,4.0,银鹭八宝粥,2017-02-16 17:37:00,D,已出货未退款,已提现
2208,DD2017052200143616EF5612BCF74,1.0,1.0,香脆肠,2017-02-16 19:01:00,D,已出货未退款,已提现
2209,DD2017083015375515D31BE5B1B6A,4.0,4.0,阿萨姆奶茶,2017-02-17 01:17:00,D,已出货未退款,已提现
2210,DD20170522001406792D237AAC82E,1.0,1.0,香脆肠,2017-02-17 03:35:00,D,已出货未退款,已提现
2214,DD201705212003305061B63DC231C,3.0,3.0,统一绿茶,2017-02-17 05:54:00,D,已出货未退款,已提现
2231,DD2017083017434810DE5D6897CAC,3.0,3.0,统一绿茶,2017-02-17 17:09:00,D,已出货未退款,已提现
2232,DD2017083017441831CF6510F20BD,2.5,2.5,伊利优酸乳,2017-02-17 17:10:00,D,已出货未退款,已提现
2233,DD201708301744213621DE6B97B45,3.0,3.0,可口可乐最新款,2017-02-17 17:12:00,D,已出货未退款,已提现
2234,DD2017082621195876E16CA3F1E4D,3.5,3.5,东鹏特饮,2017-02-17 17:13:00,D,已出货未退款,已提现
2241,DD20170830174749340A6D171BA1B,2.0,2.0,怡宝,2017-02-18 00:27:00,D,已出货未退款,已提现
2242,DD2017083017505231BBA7332FC13,3.0,3.0,可口可乐最新款,2017-02-18 00:28:00,D,已出货未退款,已提现
2247,DD20170610190042822A341842316,3.5,3.5,东鹏特饮,2017-02-18 09:38:00,D,已出货未退款,已提现
2255,DD2017083120211312D58B5A65AB0,3.0,3.0,果粒橙,2017-02-18 14:24:00,D,已出货未退款,已提现
2258,DD20170831202144591DDE0545A63,3.0,3.0,果粒橙,2017-02-18 15:53:00,D,已出货未退款,已提现
2261,DD2017083120221036221E88514FD,3.0,3.0,统一冰红茶,2017-02-18 17:15:00,D,已出货未退款,已提现
2274,DD20170831212333673D83095BA2D,3.0,3.0,统一绿茶,2017-02-18 22:26:00,D,已出货未退款,已提现
2287,DD20170610180505141CDC809B07D,3.0,3.0,维他柠檬茶,2017-02-19 12:17:00,D,已出货未退款,已提现
2298,DD20170610172610135B6E32B015C,3.0,3.0,可口可乐（500ml）,2017-02-19 14:39:00,D,已出货未退款,已提现
2307,DD20170610155623295270D7A0745,3.0,3.0,可口可乐最新款,2017-02-19 16:40:00,D,已出货未退款,已提现
2311,DD201708167493710066808113157,3.5,3.5,250ml维他原味豆奶,2017-02-19 16:44:00,D,已出货未退款,已提现
2312,DD201706101555571051CED8C3540,3.5,3.5,王老吉（罐）,2017-02-19 16:44:00,D,已出货未退款,已提现
2324,DD2017083021364715B3BDB3603DF,3.0,3.0,统一冰红茶,2017-02-20 09:16:00,D,已出货未退款,已提现
2328,DD20170826134710993F9675A971C,3.0,3.0,统一冰红茶,2017-02-20 11:14:00,D,已出货未退款,已提现
2332,DD2017083021460230FA9D080B663,4.0,4.0,脉动,2017-02-20 13:34:00,D,已出货未退款,已提现
2347,DD2017083023113041B46B0F727B2,1.0,1.0,香豆干,2017-02-21 08:34:00,D,已出货未退款,已提现
2349,DD20170610145319524A185345C65,2.5,2.5,凤爪,2017-02-21 09:12:00,D,已出货未退款,已提现
2351,DD2017083023121576FA3999FDB0B,3.0,3.0,统一冰红茶,2017-02-21 12:57:00,D,已出货未退款,已提现
2370,DD2017051902515488948E247E892,6.0,6.0,红牛,2017-02-22 09:00:00,D,已出货未退款,已提现
2403,DD201705181719103832CC68BE1D0,4.0,4.0,王老吉（罐）,2017-02-22 19:22:00,D,已出货未退款,已提现
2425,DD2017051812301710C21CC63BE32,3.0,3.0,维他柠檬茶,2017-02-23 15:25:00,D,已出货未退款,已提现
2439,DD2017061012490812E2208E6387D,2.0,2.0,怡宝纯净水,2017-02-23 16:20:00,D,已出货未退款,已提现
2444,DD2017061012474958814FB52714F,2.0,2.0,怡宝纯净水,2017-02-23 16:27:00,D,已出货未退款,已提现
2446,DD20170610124526683089EB78039,3.0,3.0,可口可乐最新款,2017-02-23 17:09:00,D,已出货未退款,已提现
2453,DD20170831120759897BD4B952842,4.0,4.0,营养快线,2017-02-24 02:16:00,D,已出货未退款,已提现
2455,DD201708311214274810F33FD20FC,1.0,1.0,香豆干,2017-02-24 08:57:00,D,已出货未退款,已提现
2461,DD20170610081611813ED738063E1,2.0,2.0,怡宝纯净水,2017-02-24 11:22:00,D,已出货未退款,已提现
2487,DD2017061005264860B2EC22CB511,3.5,3.5,东鹏特饮,2017-02-24 17:29:00,D,已出货未退款,已提现
2497,DD20170610044051905B46074F4D8,4.0,4.0,营养快线,2017-02-25 10:39:00,D,已出货未退款,已提现
2505,DD201708311350142914620AF4134,4.0,4.0,脉动,2017-02-25 14:01:00,D,已出货未退款,已提现
2534,DD20170831153315641520A907016,3.0,3.0,卫龙大面筋,2017-02-26 23:05:00,D,已出货未退款,已提现
2540,DD201708311534541601586137F9F,3.0,3.0,卫龙大面筋,2017-02-27 09:24:00,D,已出货未退款,已提现
2543,DD20170831153720350088233D814,4.0,4.0,银鹭八宝粥,2017-02-27 12:35:00,D,已出货未退款,已提现
2547,DD20170831155921987EFFE512D10,3.0,3.0,伊利纯牛奶,2017-02-27 14:49:00,D,已出货未退款,已提现
2556,DD201706100113294859155F258EB,4.0,4.0,阿萨姆奶茶,2017-02-27 16:12:00,D,已出货未退款,已提现
2564,DD201708167493713046519527462,3.5,3.5,250ml燕塘原味酸奶,2017-02-27 16:19:00,D,已出货未退款,已提现
