,订单号,应付金额,实际金额,商品,支付时间,地点,状态,提现
938,DD201706031516505190C46F74F47,3.0,3.0,雪碧最新款,2017-01-10 14:55:00,B,已出货未退款,已提现
941,DD201706031523122555DFA46DFEF,3.0,3.0,茉莉蜜茶,2017-01-10 15:06:00,B,已出货未退款,已提现
955,DD201708167493890782967169013,2.0,2.0,30g无穷农场盐_鸡蛋,2017-01-10 15:26:00,B,已出货未退款,已提现
957,DD2017060316204754E3E39E1B1F5,3.0,3.0,统一绿茶,2017-01-10 15:34:00,B,已出货未退款,已提现
959,DD201708167493683912575980065,2.5,2.5,250ml维他奶巧克力味,2017-01-10 15:41:00,B,已出货未退款,已提现
965,DD201706031623431206F17748E44,3.5,3.5,雪碧最新款,2017-01-10 16:01:00,B,已出货未退款,已提现
968,DD201708167493891513500780874,3.5,3.5,600ml可口可乐,2017-01-10 16:13:00,B,已出货未退款,已提现
972,DD201708167493891985589101357,6.5,6.5,430g泰奇八宝粥,2017-01-10 16:23:00,B,已出货未退款,已提现
978,DD201708167493892755767542605,10.0,10.0,225g味之不规则饼干芝士味,2017-01-10 16:31:00,B,已出货未退款,已提现
990,DD201706031638295434631C841C0,3.0,3.0,可口可乐最新款,2017-01-10 17:31:00,B,已出货未退款,已提现
995,DD2017060316512823F79BD95E885,1.0,1.0,咪咪,2017-01-10 17:33:00,B,已出货未退款,已提现
999,DD2017060317091263808137D078D,1.5,1.5,香脆肠,2017-01-10 17:34:00,B,已出货未退款,已提现
1001,DD20170816749373059564919306,3.5,3.5,250ml燕塘原味酸奶,2017-01-10 17:35:00,B,已出货未退款,已提现
1002,DD2017060317164942F1D2C677DFC,1.5,1.5,香脆肠,2017-01-10 17:35:00,B,已出货未退款,已提现
1025,DD20170816749389552539479835,7.5,7.5,雀巢咖啡,2017-01-10 17:51:00,B,已出货未退款,已提现
1047,DD2017060318592439EEC1E5556F5,3.0,3.0,维他柠檬茶,2017-01-10 19:12:00,B,已出货未退款,已提现
1077,DD2017060321045421F044863C032,4.0,4.0,阿萨姆奶茶,2017-01-10 20:19:00,B,已出货未退款,已提现
1084,DD2017060321142280D8FD74F5EA1,2.0,2.0,怡宝纯净水,2017-01-10 20:32:00,B,已出货未退款,已提现
1097,DD20170527094422465B9B66CBEBE,4.0,4.0,营养快线,2017-01-10 21:29:00,B,已出货未退款,已提现
1100,DD201708167493902092727103443,5.5,5.5,330ml伊利畅意乳酸菌原味,2017-01-10 21:32:00,B,已出货未退款,已提现
1101,DD201708167493902131091689973,1.8,1.8,600ml雪碧,2017-01-10 21:33:00,B,已出货未退款,已提现
1106,DD201708167493903208551944304,4.5,4.5,50g上好佳田园薯片番茄味,2017-01-10 21:56:00,B,已出货未退款,已提现
1115,DD20170604014943166D55E22F0C9,6.0,6.0,红牛,2017-01-10 22:17:00,B,已出货未退款,已提现
1118,DD2017060402202424752F38E6048,4.0,4.0,营养快线,2017-01-10 22:18:00,B,已出货未退款,已提现
1120,DD20170816749390455554895197,3.0,3.0,85g新麦潮手撕面包（提子味）,2017-01-10 22:22:00,B,已出货未退款,已提现
1123,DD201708167493904729587456222,4.0,4.0,85g新麦潮北海道吐司,2017-01-10 22:24:00,B,已出货未退款,已提现
1127,DD201708167493905030781708498,3.0,3.0,12g劲仔小鱼麻辣味,2017-01-10 22:33:00,B,已出货未退款,已提现
1136,DD201708167493906120188418693,4.0,4.0,450ml美汁源果粒橙,2017-01-10 23:12:00,B,已出货未退款,已提现
1151,DD201708167493907973661314906,3.0,3.0,250ml维他柠檬茶,2017-01-11 00:08:00,B,已出货未退款,已提现
1160,DD201708167493908760357166963,5.5,5.5,430g泰奇八宝粥,2017-01-11 00:45:00,B,已出货未退款,已提现
1162,DD201708167493909080446189231,2.5,2.5,30g元朗小蛋卷,2017-01-11 00:53:00,B,已出货未退款,已提现
1169,DD2017060408022517C9323702C40,2.0,2.0,怡宝纯净水,2017-01-11 02:35:00,B,已出货未退款,已提现
1172,DD2017060408175111C3180906916,4.0,4.0,营养快线,2017-01-11 02:38:00,B,已出货未退款,已提现
1174,DD20170816749391010476830328,3.5,3.5,250ml燕塘原味酸奶,2017-01-11 02:39:00,B,已出货未退款,已提现
1189,DD20170816749372918426701042,3.5,3.5,85g新麦潮手撕面包（提子味）,2017-01-11 04:32:00,B,已出货未退款,已提现
1190,DD20170604083335288F3287DB5E7,3.5,3.5,东鹏特饮,2017-01-11 04:32:00,B,已出货未退款,已提现
1197,DD201708167493911257478235127,4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017-01-11 04:45:00,B,已出货未退款,已提现
1204,DD2017060410350313C4A97765C88,3.5,3.5,王老吉（罐）,2017-01-11 06:55:00,B,已出货未退款,已提现
1214,DD20170831020713107EC3A44BA29,3.5,3.5,东鹏特饮,2017-01-11 15:30:00,B,已出货未退款,已提现
1215,DD201708310409377525D4AA54C83,4.0,4.0,脉动,2017-01-11 15:59:00,B,已出货未退款,已提现
1217,DD20170831100701890E935DB0560,4.0,4.0,营养快线,2017-01-11 17:35:00,B,已出货未退款,已提现
1232,DD201708167493683651139464892,8.0,8.0,20g咪咪虾条马来西亚风味,2017-01-15 16:27:00,B,已出货未退款,已提现
1241,DD2017081674930177418900926285,1.6,1.6,20g咪咪虾条马来西亚风味,2017-01-16 16:09:00,B,已出货未退款,已提现
1244,DD2017081674939553600504025,3.5,3.5,东鹏特饮,2017-01-16 16:30:00,B,已出货未退款,已提现
1248,DD2017081674930181744916451231,5.0,5.0,150g洽洽原香瓜子,2017-01-16 17:31:00,B,已出货未退款,已提现
1251,DD2017081674930184984562897152,4.0,4.0,500ml统一阿萨姆奶茶,2017-01-16 17:35:00,B,已出货未退款,已提现
1269,DD2017081674930190896449560394,2.0,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017-01-16 18:56:00,B,已出货未退款,已提现
1272,DD2017081674930192665090096735,4.0,4.0,85g新麦潮北海道吐司,2017-01-16 20:59:00,B,已出货未退款,已提现
1276,DD2017081674930193612263677899,1.5,1.5,劲仔小鱼（卤香味）,2017-01-16 22:39:00,B,已出货未退款,已提现
1278,DD2017081674930197998486641958,5.0,5.0,205g伊利安慕希原味,2017-01-17 00:52:00,B,已出货未退款,已提现
1283,DD2017081674930207848067657528,2.0,2.0,30g无穷农场盐_鸡蛋,2017-01-17 10:40:00,B,已出货未退款,已提现
1284,DD20170718194415283089C5691BD,25.0,25.0,芙蓉王,2017-01-17 10:44:00,B,已出货未退款,已提现
1287,DD2017052616542012BF0EE559864,4.0,4.0,脉动,2017-01-19 21:37:00,B,已出货未退款,已提现
1291,DD201708167493668697892029514,2.5,2.5,250ml维他柠檬茶,2017-01-20 17:28:00,B,已出货未退款,已提现
1307,DD201708167493132479670086641,1.5,1.5,12g劲仔小鱼麻辣味,2017-01-22 12:31:00,B,已出货未退款,已提现
1312,DD2017071907584881534B6EB05F4,1.5,1.5,鸭翅,2017-01-22 18:15:00,B,已出货未退款,已提现
1316,DD2017071908322970FD1BA5F1C99,2.5,2.5,伊利优酸乳,2017-01-22 19:57:00,B,已出货未退款,已提现
1320,DD20170816749303675578748546,2.0,2.0,85g新麦潮手撕面包（提子味）,2017-01-23 00:06:00,B,已出货未退款,已提现
1322,DD201708167493509577869959264,9.0,9.0,250ml燕塘红枣牛奶,2017-01-23 16:20:00,B,已出货未退款,已提现
1323,DD20170810191022920207DE57B16,4.0,4.0,熊字饼,2017-01-23 16:20:00,B,已出货未退款,已提现
1325,DD20170831110312673349F6191FC,4.0,4.0,脉动,2017-01-23 17:39:00,B,已出货未退款,已提现
1343,DD201708167493667306330379269,3.0,3.0,250ml维他奶巧克力味,2017-01-26 21:12:00,B,已出货未退款,已提现
1345,DD201708167493667192161019886,3.0,3.0,250ml维他柠檬茶,2017-01-26 22:22:00,B,已出货未退款,已提现
1350,DD201708167493509191013172004,3.0,3.0,250ml维他柠檬茶,2017-01-27 16:14:00,B,已出货未退款,已提现
1351,DD2017052615494913A00221E9C88,1.5,1.5,香豆干,2017-01-27 16:14:00,B,已出货未退款,已提现
1356,DD201708167493509800297304492,2.5,2.5,145ml旺仔牛奶盒装,2017-01-27 16:22:00,B,已出货未退款,已提现
1357,DD201708167493509839545618887,1.5,1.5,45g双汇泡面拍挡,2017-01-27 16:22:00,B,已出货未退款,已提现
1358,DD2017052616441275BB4CA936315,3.5,3.5,东鹏特饮,2017-01-27 16:22:00,B,已出货未退款,已提现
1362,DD201708167493509077558311151,5.0,5.0,370g泰奇八宝粥,2017-01-27 16:27:00,B,已出货未退款,已提现
1363,DD2017081017472978F7029D52E95,1.0,1.0,香豆干,2017-01-27 16:27:00,B,已出货未退款,已提现
1385,DD201708167493990074763144611,3.5,3.5,东鹏特饮,2017-01-29 11:14:00,B,已出货未退款,已提现
1391,DD201705261537317409A40906482,2.0,2.0,鸭翅,2017-01-29 13:41:00,B,已出货未退款,已提现
1397,DD201708167493991361528694908,4.0,4.0,王老吉（500ml）,2017-01-29 15:38:00,B,已出货未退款,已提现
1407,DD201708167493666263621216616,4.5,4.5,55g奥利奥原味芝士饼干,2017-01-29 19:04:00,B,已出货未退款,已提现
1421,DD201708167493180407415147721,6.0,6.0,86g合味道海鲜风味,2017-01-29 23:09:00,B,已出货未退款,已提现
1430,DD201708167493181573805826244,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-01-30 00:05:00,B,已出货未退款,已提现
1442,DD201708167493182217852824911,3.5,3.5,250ml燕塘红枣牛奶,2017-01-30 07:51:00,B,已出货未退款,已提现
1443,DD201708167493182312726948367,5.5,5.5,70g乐事薯片（原味）,2017-01-30 07:54:00,B,已出货未退款,已提现
1452,DD201708167493183544146337811,10.0,10.0,225g味之不规则饼干芝士味,2017-01-30 09:43:00,B,已出货未退款,已提现
1462,DD201707212328596248E47811F60,6.0,6.0,红牛,2017-01-30 12:17:00,B,已出货未退款,已提现
1470,DD2017081017404314E607AA8AA8D,3.0,3.0,卫龙大面筋,2017-01-30 12:24:00,B,已出货未退款,已提现
1474,DD201708167493185309164696792,4.5,4.5,78g卫龙亲嘴语辣条,2017-01-30 13:03:00,B,已出货未退款,已提现
1477,DD201708167493185414737201614,6.0,6.0,160g盼盼手撕面包,2017-01-30 13:38:00,B,已出货未退款,已提现
1479,DD201708167493665923413592419,6.0,6.0,160g盼盼手撕面包,2017-01-30 13:56:00,B,已出货未退款,已提现
1483,DD201708167493665870972584919,2.0,2.0,5片装益达绿箭口香糖,2017-01-30 14:16:00,B,已出货未退款,已提现
1484,DD201708167493509066424314363,3.0,3.0,250ml维他柠檬茶,2017-01-30 14:23:00,B,已出货未退款,已提现
1485,DD201705261536186237A573C4231,2.0,2.0,怡宝纯净水,2017-01-30 14:23:00,B,已出货未退款,已提现
1487,DD201708167493798833220705348,3.0,3.0,450ml美汁源果粒橙,2017-01-30 14:33:00,B,已出货未退款,已提现
1488,DD2017072200333551C49EC4C2CC8,1.5,1.5,鸭翅,2017-01-30 14:33:00,B,已出货未退款,已提现
1489,DD201708167493509036988255327,2.0,2.0,30g无穷农场盐_鸡蛋,2017-01-30 14:39:00,B,已出货未退款,已提现
1490,DD20170810173717337E55ACFCD0D,1.0,1.0,香豆干,2017-01-30 14:39:00,B,已出货未退款,已提现
1492,DD201708167493667324289715425,9.0,9.0,40g乐事薯片黄瓜味,2017-01-30 14:47:00,B,已出货未退款,已提现
1494,DD201708167493665388379587764,2.5,2.5,250ml维他原味豆奶,2017-01-30 14:55:00,B,已出货未退款,已提现
1500,DD20170810173636836878E593205,1.0,1.0,香豆干,2017-01-30 16:08:00,B,已出货未退款,已提现
1502,DD2017052615361820BD32A4FF1EC,3.5,3.5,雪碧（500ml）,2017-01-30 16:09:00,B,已出货未退款,已提现
1510,DD2017052615354898D7A8D214ADF,4.0,4.0,东鹏特饮,2017-01-30 16:33:00,B,已出货未退款,已提现
1513,DD201708167493664983867299703,1.5,1.5,40g双汇玉米热狗肠,2017-01-30 16:39:00,B,已出货未退款,已提现
1516,DD201708167493186549692453504,30.0,30.0,13g无穷烤鸡小腿蜂蜜味,2017-01-30 17:38:00,B,已出货未退款,已提现
1541,DD20170526152000430E61C77F60A,6.0,6.0,红牛,2017-01-30 20:50:00,B,已出货未退款,已提现
1551,DD20170816749375928524517244,3.0,3.0,450ml美汁源果粒橙,2017-01-30 21:07:00,B,已出货未退款,已提现
1552,DD20170526151616727A04EB1A041,2.0,2.0,怡宝纯净水,2017-01-30 21:07:00,B,已出货未退款,已提现
1562,DD201708167493759480770724,3.0,3.0,45g双汇泡面拍挡,2017-01-30 21:50:00,B,已出货未退款,已提现
1563,DD20170810174405143C668418C1E,1.0,1.0,香豆干,2017-01-30 21:50:00,B,已出货未退款,已提现
1567,DD201708167493189532490561246,2.5,2.5,30g无穷农场盐_鸡蛋,2017-01-30 22:40:00,B,已出货未退款,已提现
1569,DD201708167493189717099214307,1.5,1.5,40g双汇玉米热狗肠,2017-01-30 23:02:00,B,已出货未退款,已提现
1570,DD201708167493189977673402247,5.5,5.5,500ML宝矿力,2017-01-30 23:25:00,B,已出货未退款,已提现
1572,DD201708167493669598359296652,4.0,4.0,30g无穷农场盐_鸡蛋,2017-01-30 23:34:00,B,已出货未退款,已提现
1577,DD20170601231230112C863838D43,2.0,2.0,怡宝纯净水,2017-01-31 14:14:00,B,已出货未退款,已提现
1585,DD2017060121513619659977FEE96,6.0,6.0,红牛,2017-01-31 14:42:00,B,已出货未退款,已提现
1586,DD2017060121472428F9E97421DCA,6.0,6.0,红牛,2017-01-31 14:49:00,B,已出货未退款,已提现
1594,DD2017060120330849694B0ADA93B,6.0,6.0,红牛,2017-01-31 15:02:00,B,已出货未退款,已提现
1595,DD2017083023001985AE4F2C60A03,3.5,3.5,东鹏特饮,2017-01-31 15:03:00,B,已出货未退款,已提现
1601,DD20170831003554119356182AE04,10.0,10.0,口味王槟榔（绿）,2017-01-31 15:29:00,B,已出货未退款,已提现
1602,DD2017083102064480D627A9F6205,3.5,3.5,东鹏特饮,2017-01-31 15:30:00,B,已出货未退款,已提现
1608,DD2017083104084959B5E4A608FA6,4.0,4.0,脉动,2017-01-31 15:59:00,B,已出货未退款,已提现
1609,DD2017060120142184C6AAD74E014,3.0,3.0,卫龙大面筋,2017-01-31 16:07:00,B,已出货未退款,已提现
1610,DD2017060120142881DC59454CBD5,4.5,4.5,好吃点,2017-01-31 16:09:00,B,已出货未退款,已提现
1611,DD2017060120150051C5BFA0BEC58,3.0,3.0,统一冰红茶,2017-01-31 16:12:00,B,已出货未退款,已提现
1612,DD20170601201752397009D2D39CE,3.0,3.0,统一冰红茶,2017-01-31 16:13:00,B,已出货未退款,已提现
1616,DD2017060119413383B1B3D67C6D0,2.0,2.0,怡宝纯净水,2017-01-31 16:33:00,B,已出货未退款,已提现
1622,DD20170831092641531CD0E34CECF,3.5,3.5,王老吉（罐）,2017-01-31 17:21:00,B,已出货未退款,已提现
1624,DD2017083110022929D02DD029E63,3.0,3.0,熊字饼,2017-01-31 17:35:00,B,已出货未退款,已提现
1625,DD2017083110273767F5B7BB97D52,4.0,4.0,脉动,2017-01-31 17:39:00,B,已出货未退款,已提现
1632,DD2017060119224470169034DE5F5,4.0,4.0,王老吉（500ml）,2017-01-31 18:24:00,B,已出货未退款,已提现
1637,DD20170602073309137E277153D65,3.5,3.5,东鹏特饮,2017-01-31 18:40:00,B,已出货未退款,已提现
1640,DD20170602074620105FC4A1F007B,4.0,4.0,脉动,2017-01-31 19:39:00,B,已出货未退款,已提现
1647,DD2017083115291813A37EA3D6D2D,3.0,3.0,雪碧最新款,2017-01-31 20:05:00,B,已出货未退款,已提现
1651,DD2017083115495630FE8DD0D97B5,1.0,1.0,香豆干,2017-01-31 20:21:00,B,已出货未退款,已提现
1652,DD201706021049216315B9BDD6DA2,2.0,2.0,怡宝纯净水,2017-01-31 20:22:00,B,已出货未退款,已提现
1657,DD2017060212284454355375BDB38,1.5,1.5,香脆肠,2017-01-31 21:10:00,B,已出货未退款,已提现
1667,DD20170831200436299722AC69DBC,3.0,3.0,可口可乐330ml,2017-01-31 21:43:00,B,已出货未退款,已提现
1670,DD201706021526132626C619F4055,1.5,1.5,鸭翅,2017-01-31 21:52:00,B,已出货未退款,已提现
1671,DD2017060215424125F0999139777,1.5,1.5,香脆肠,2017-01-31 21:55:00,B,已出货未退款,已提现
1678,DD2017060216203637B6F7FDD650E,3.5,3.5,东鹏特饮,2017-01-31 22:39:00,B,已出货未退款,已提现
1681,DD20170602165509919F15163126A,1.5,1.5,鸭翅,2017-01-31 22:55:00,B,已出货未退款,已提现
1682,DD20170602165612480B84A959194,2.0,2.0,怡宝纯净水,2017-01-31 22:56:00,B,已出货未退款,已提现
1686,DD2017060217445799F5415777E63,4.0,4.0,营养快线,2017-01-31 23:18:00,B,已出货未退款,已提现
1689,DD20170602192243282835C711B14,1.0,1.0,香豆干,2017-01-31 23:25:00,B,已出货未退款,已提现
1691,DD2017060220460862D51E4C69D22,3.5,3.5,东鹏特饮,2017-01-31 23:40:00,B,已出货未退款,已提现
1692,DD2017060220552758DA293C5D3FB,1.5,1.5,香脆肠,2017-01-31 23:46:00,B,已出货未退款,已提现
1696,DD201706011828365271CF0524854,3.5,3.5,东鹏特饮,2017-02-01 09:13:00,B,已出货未退款,已提现
1713,DD2017060114480898634EFF7014E,3.5,3.5,东鹏特饮,2017-02-01 14:09:00,B,已出货未退款,已提现
1714,DD20170601144732850221833FA47,3.5,3.5,东鹏特饮,2017-02-01 14:15:00,B,已出货未退款,已提现
1716,DD20170601142534817DBB02AF48B,4.0,4.0,脉动,2017-02-01 14:28:00,B,已出货未退款,已提现
1717,DD2017060113545236FEED9D35156,2.0,2.0,怡宝纯净水,2017-02-01 14:29:00,B,已出货未退款,已提现
1719,DD2017061215213711CA67991F9D2,2.5,2.5,雪碧330ml,2017-02-01 14:32:00,B,已出货未退款,已提现
1723,DD201706011329213925215F1F9DC,2.0,2.0,怡宝纯净水,2017-02-01 14:38:00,B,已出货未退款,已提现
1734,DD20170601122648938EF0AB42E14,3.5,3.5,东鹏特饮,2017-02-01 15:57:00,B,已出货未退款,已提现
1740,DD2017060112094642825698426D8,3.5,3.5,东鹏特饮,2017-02-01 16:34:00,B,已出货未退款,已提现
1742,DD2017060112052111CE02E415733,4.0,4.0,王老吉（500ml）,2017-02-01 16:48:00,B,已出货未退款,已提现
1743,DD201706121459075199A0E6E7133,2.5,2.5,怡宝纯净水,2017-02-01 16:49:00,B,已出货未退款,已提现
1746,DD2017060108530290BCE4E3CB1C0,4.0,4.0,银鹭八宝粥,2017-02-01 16:51:00,B,已出货未退款,已提现
1747,DD201706010849299205F09581B55,4.0,4.0,银鹭八宝粥,2017-02-01 17:08:00,B,已出货未退款,已提现
1749,DD201706121424141634D26D0E5C6,2.5,2.5,怡宝纯净水,2017-02-01 17:12:00,B,已出货未退款,已提现
1752,DD2017060108154839671B8703456,3.5,3.5,东鹏特饮,2017-02-01 17:25:00,B,已出货未退款,已提现
1756,DD2017053023253743C2541955C4A,2.0,2.0,鸭翅,2017-02-01 17:53:00,B,已出货未退款,已提现
1773,DD20170612101807507242D62DAC5,2.0,2.0,怡宝纯净水,2017-02-01 22:42:00,B,已出货未退款,已提现
1784,DD2017053014125311630B691E58C,4.0,4.0,王老吉（500ml）,2017-02-02 08:43:00,B,已出货未退款,已提现
1791,DD2017053012170165B8D2AA8C0C2,4.0,4.0,营养快线,2017-02-02 09:02:00,B,已出货未退款,已提现
1792,DD20170530121448271D12C601A22,2.0,2.0,怡宝纯净水,2017-02-02 09:04:00,B,已出货未退款,已提现
1797,DD201705301156284507E6BBBF844,3.5,3.5,东鹏特饮,2017-02-02 10:10:00,B,已出货未退款,已提现
1798,DD2017053011541358D43DC044834,3.5,3.5,东鹏特饮,2017-02-02 10:18:00,B,已出货未退款,已提现
1799,DD2017053010352570A4D1855E5A1,2.0,2.0,怡宝纯净水,2017-02-02 10:47:00,B,已出货未退款,已提现
1800,DD2017053010174814B021579FB2A,4.0,4.0,营养快线,2017-02-02 10:54:00,B,已出货未退款,已提现
1809,DD2017053009414913595148F30B4,4.0,4.0,脉动,2017-02-02 12:28:00,B,已出货未退款,已提现
1810,DD2017053009331658394AC714F91,1.5,1.5,鸭翅,2017-02-02 12:42:00,B,已出货未退款,已提现
1811,DD201705300927418114DB2AB13A7,3.5,3.5,东鹏特饮,2017-02-02 12:43:00,B,已出货未退款,已提现
1818,DD2017053008192518CD7F0320F21,3.0,3.0,印尼芝士威化饼干,2017-02-02 14:30:00,B,已出货未退款,已提现
1823,DD2017052923502130201EF1896D3,1.0,1.0,香豆干,2017-02-02 14:54:00,B,已出货未退款,已提现
1839,DD20170612033453844D64E010493,3.5,3.5,东鹏特饮,2017-02-02 19:13:00,B,已出货未退款,已提现
