,订单号,应付金额,实际金额,商品,支付时间,地点,状态,提现
1091,DD2017081818594141B96F15EC01C,5.0,5.0,王老吉（500ml）,2017-01-10 21:10:00,C,已出货未退款,已提现
1096,DD201708167493901795470361026,4.0,4.0,55g奥利奥原味芝士饼干,2017-01-10 21:22:00,C,已出货未退款,已提现
1098,DD2017081819001285AAE8A25ECDB,3.0,3.0,怡宝纯净水,2017-01-10 21:29:00,C,已出货未退款,已提现
1099,DD201708167493901900209988448,0.8,0.8,咪咪虾条马来西亚风味,2017-01-10 21:31:00,C,已出货未退款,已提现
1104,DD201708167493902734790428951,10.0,10.0,225g味之不规则饼干芝士味,2017-01-10 21:48:00,C,已出货未退款,已提现
1108,DD201708167493903432644310191,2.8,2.8,250ml维他原味豆奶,2017-01-10 22:02:00,C,已出货未退款,已提现
1110,DD20170818190121178D662C4D6D4,4.0,4.0,王老吉（罐）,2017-01-10 22:12:00,C,已出货未退款,已提现
1112,DD201708167493903747187434758,5.5,5.5,330ml伊利畅意乳酸菌原味,2017-01-10 22:15:00,C,已出货未退款,已提现
1116,DD20170818190150653954E7851E2,3.0,3.0,怡宝纯净水,2017-01-10 22:17:00,C,已出货未退款,已提现
1119,DD201708181902247415744361951,3.5,3.5,雪碧最新款,2017-01-10 22:18:00,C,已出货未退款,已提现
1121,DD2017081819160149DC577029549,3.0,3.0,可口可乐最新款,2017-01-10 22:23:00,C,已出货未退款,已提现
1125,DD201708181918244507292E8EE3E,5.0,5.0,王老吉（500ml）,2017-01-10 22:25:00,C,已出货未退款,已提现
1130,DD2017081819195777E766AAFBA50,5.0,5.0,营养快线,2017-01-10 22:42:00,C,已出货未退款,已提现
1133,DD201708167493905308413738627,7.0,7.0,150g洽洽原香瓜子,2017-01-10 22:50:00,C,已出货未退款,已提现
1134,DD201708167493905671034005272,4.5,4.5,250ml燕塘甜牛奶,2017-01-10 22:54:00,C,已出货未退款,已提现
1139,DD201708167493906408743665014,3.6,3.6,600ml雪碧,2017-01-10 23:24:00,C,已出货未退款,已提现
1142,DD201708167493907194434646829,4.5,4.5,燕塘原味酸奶,2017-01-10 23:34:00,C,已出货未退款,已提现
1144,DD201708167493907476594640937,0.0,0.0,85g新麦潮北海道吐司,2017-01-10 23:36:00,C,已出货未退款,已提现
1147,DD20170818192150952BED5667E3D,5.0,5.0,营养快线,2017-01-10 23:48:00,C,已出货未退款,已提现
1148,DD201708167493536081920138523,3.5,3.5,600ml可口可乐,2017-01-11 00:05:00,C,已出货未退款,已提现
1149,DD20170818192312364BA167D601F,3.0,3.0,雪碧最新款,2017-01-11 00:05:00,C,已出货未退款,已提现
1156,DD201708167493536257495166257,7.0,7.0,40g卫龙点心面黑椒牛排味,2017-01-11 00:28:00,C,已出货未退款,已提现
1157,DD20170818192643504DC9F3F97A3,3.0,3.0,怡宝纯净水,2017-01-11 00:28:00,C,已出货未退款,已提现
1158,DD201708167493536371057176626,5.5,5.5,55g奥利奥迷你杯夹心小饼干杯装原味,2017-01-11 00:32:00,C,已出货未退款,已提现
1159,DD2017081819272233B4875555655,1.5,1.5,小鱼仔,2017-01-11 00:32:00,C,已出货未退款,已提现
1161,DD201708167493908843119237881,8.5,8.5,225g味之不规则饼干芝士味,2017-01-11 00:47:00,C,已出货未退款,已提现
1163,DD201708167493729300001282023,3.5,3.5,250ml燕塘甜牛奶,2017-01-11 01:04:00,C,已出货未退款,已提现
1164,DD20170818193005488F64282EB44,1.5,1.5,小鱼仔,2017-01-11 01:04:00,C,已出货未退款,已提现
1166,DD201708167493909466084927976,51.0,51.0,188g澳门永辉鸡仔饼,2017-01-11 01:29:00,C,已出货未退款,已提现
1170,DD201708181932208559433053E6B,3.5,3.5,芬达330ml,2017-01-11 02:35:00,C,已出货未退款,已提现
1173,DD2017081819335349A06097298D3,4.0,4.0,王老吉（罐）,2017-01-11 02:38:00,C,已出货未退款,已提现
1176,DD2017081819350648ADEF0AFB5B9,5.0,5.0,王老吉（500ml）,2017-01-11 02:40:00,C,已出货未退款,已提现
1181,DD201708167493910697976485603,3.5,3.5,600ml雪碧,2017-01-11 04:20:00,C,已出货未退款,已提现
1184,DD201708167493729186015833292,3.5,3.5,500ml统一冰糖雪梨,2017-01-11 04:28:00,C,已出货未退款,已提现
1185,DD2017081819382591DE53F37B151,4.0,4.0,统一冰红茶,2017-01-11 04:28:00,C,已出货未退款,已提现
1186,DD20170816749391100810389602,3.0,3.0,45g双汇泡面拍挡,2017-01-11 04:29:00,C,已出货未退款,已提现
1193,DD201708181959517846FAE139ECF,3.0,3.0,怡宝纯净水,2017-01-11 04:33:00,C,已出货未退款,已提现
1196,DD201708167493911139076040534,1.5,1.5,劲仔小鱼（麻辣味）,2017-01-11 04:44:00,C,已出货未退款,已提现
1199,DD2017081820024923123D72462AC,3.0,3.0,怡宝纯净水,2017-01-11 04:56:00,C,已出货未退款,已提现
1201,DD20170818200825235AAC0C84735,3.0,3.0,怡宝纯净水,2017-01-11 04:57:00,C,已出货未退款,已提现
1202,DD201708167493911458216143579,4.5,4.5,40g上好佳日式鱼果,2017-01-11 05:03:00,C,已出货未退款,已提现
1203,DD201708167493911527950031175,7.0,7.0,40g乐事薯片墨西哥鸡汁番茄味,2017-01-11 05:04:00,C,已出货未退款,已提现
1205,DD201708182009277297E94AB9ED4,3.0,3.0,怡宝纯净水,2017-01-11 06:55:00,C,已出货未退款,已提现
1211,DD201708167493912441083370271,5.0,5.0,500ml统一阿萨姆奶茶,2017-01-11 07:34:00,C,已出货未退款,已提现
1222,DD201708167493225238052902191,1.8,1.8,600ml雪碧,2017-01-13 12:36:00,C,已出货未退款,已提现
1231,DD201708167493105765539413495,2.5,2.5,30g元朗小蛋卷,2017-01-15 16:26:00,C,已出货未退款,已提现
1233,DD201708167493683631650078696,6.5,6.5,430g泰奇八宝粥,2017-01-15 22:33:00,C,已出货未退款,已提现
1236,DD2017081674930171940895525918,4.5,4.5,78g卫龙亲嘴语辣条,2017-01-16 14:23:00,C,已出货未退款,已提现
1238,DD2017081674930172486938478677,4.5,4.5,52g旺旺仙贝,2017-01-16 15:42:00,C,已出货未退款,已提现
1239,DD2017081674930172848871818691,4.0,4.0,55g奥利奥原味夹心饼干,2017-01-16 15:57:00,C,已出货未退款,已提现
1240,DD2017081674930173388761133423,4.0,4.0,55g奥利奥原味芝士饼干,2017-01-16 15:58:00,C,已出货未退款,已提现
1245,DD2017071818233724E18FE107381,3.0,3.0,卫龙大面筋,2017-01-16 16:30:00,C,已出货未退款,已提现
1247,DD2017081674930180314996361462,1.5,1.5,劲仔小鱼（卤香味）,2017-01-16 17:28:00,C,已出货未退款,已提现
1252,DD201708167493018716419495555,2.5,2.5,250ml统一麦香奶茶,2017-01-16 17:38:00,C,已出货未退款,已提现
1262,DD201708167493955854415321852,3.5,3.5,东鹏特饮,2017-01-16 17:48:00,C,已出货未退款,已提现
1265,DD2017081674930190106175491496,6.0,6.0,85g新麦潮手撕面包（提子味）,2017-01-16 17:56:00,C,已出货未退款,已提现
1266,DD201708167493955899578873983,15.0,15.0,和成天下（红）,2017-01-16 18:01:00,C,已出货未退款,已提现
1271,DD201708167493683583538561595,4.5,4.5,250ml燕塘红枣牛奶,2017-01-16 19:47:00,C,已出货未退款,已提现
1274,DD201708167493956054350671459,3.5,3.5,东鹏特饮,2017-01-16 22:36:00,C,已出货未退款,已提现
1281,DD2017081674930203585054604477,4.5,4.5,燕塘红枣牛奶,2017-01-17 10:37:00,C,已出货未退款,已提现
1285,DD20170816749395613159150373,3.0,3.0,统一绿茶,2017-01-17 10:44:00,C,已出货未退款,已提现
1288,DD2017081019121215F18BBADE625,4.5,4.5,营养快线,2017-01-19 21:37:00,C,已出货未退款,已提现
1289,DD201708167493670037938829948,3.2,3.2,2g韩国海牌海苔,2017-01-19 23:02:00,C,已出货未退款,已提现
1294,DD2017081674930326558829322907,3.5,3.5,雪碧,2017-01-21 12:06:00,C,已出货未退款,已提现
1298,DD2017083113140967557D661BA67,5.0,5.0,王老吉（500ml）,2017-01-21 17:56:00,C,已出货未退款,已提现
1300,DD2017071902013636408D330A139,3.0,3.0,果粒橙,2017-01-21 18:25:00,C,已出货未退款,已提现
1303,DD201708167493818653441382074,2.5,2.5,58g丽芝士纳宝帝奶酪威化饼干,2017-01-21 23:45:00,C,已出货未退款,已提现
1304,DD2017071904050063F134A49BA28,4.0,4.0,银鹭八宝粥,2017-01-21 23:45:00,C,已出货未退款,已提现
1309,DD201708167493132568168057327,3.0,3.0,85g新麦潮北海道吐司,2017-01-22 12:34:00,C,已出货未退款,已提现
1311,DD2017081674930354225393451173,4.5,4.5,燕塘原味酸奶,2017-01-22 18:14:00,C,已出货未退款,已提现
1314,DD2017081674930358707793688204,3.0,3.0,250ml维他柠檬茶,2017-01-22 19:55:00,C,已出货未退款,已提现
1315,DD2017081674930359994152981102,1.5,1.5,12g劲仔小鱼麻辣味,2017-01-22 19:56:00,C,已出货未退款,已提现
1319,DD2017081674930366623056734556,6.0,6.0,123gUFO炒面XO酱海鲜风味,2017-01-22 23:45:00,C,已出货未退款,已提现
1326,DD2017083119554050827EEB3AC5A,3.5,3.5,统一绿茶,2017-01-24 21:40:00,C,已出货未退款,已提现
1329,DD201708167493668663389889591,4.5,4.5,78g卫龙亲嘴语辣条,2017-01-25 12:21:00,C,已出货未退款,已提现
1332,DD2017083120053662A8C4A7577AC,3.0,3.0,怡宝,2017-01-25 21:43:00,C,已出货未退款,已提现
1334,DD201708167493668524438555637,3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017-01-26 08:55:00,C,已出货未退款,已提现
1344,DD201708167493667237418894322,2.5,2.5,30g无穷农场盐_鸡蛋,2017-01-26 21:14:00,C,已出货未退款,已提现
1353,DD20170816749366699053629224,3.0,3.0,250ml维他奶巧克力味,2017-01-27 16:16:00,C,已出货未退款,已提现
1359,DD20170526165411872DF78C966D1,4.0,4.0,阿萨姆奶茶,2017-01-27 16:22:00,C,已出货未退款,已提现
1365,DD201708167493668222703458303,14.0,14.0,合味道（海鲜风味）,2017-01-28 09:19:00,C,已出货未退款,已提现
1366,DD201708167493666953788757246,4.0,4.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017-01-28 09:32:00,C,已出货未退款,已提现
1370,DD201708167493669778870102969,4.5,4.5,40g乐事美国经典原味,2017-01-28 16:09:00,C,已出货未退款,已提现
1371,DD201708167493667972777987466,3.0,3.0,58g丽芝士纳宝帝奶酪威化饼干,2017-01-28 18:10:00,C,已出货未退款,已提现
1381,DD201708167493174600500603169,10.0,10.0,37.5g费列罗榛果威化巧克力3颗,2017-01-29 08:16:00,C,已出货未退款,已提现
1389,DD20170816749317540745214914,1.8,1.8,32g卫龙亲嘴烧红烧牛肉味,2017-01-29 11:17:00,C,已出货未退款,已提现
1390,DD201708167493175488312047189,4.0,4.0,美汁源果粒橙,2017-01-29 11:18:00,C,已出货未退款,已提现
1394,DD201708167493667727557687205,2.5,2.5,250ml维他奶巧克力味,2017-01-29 13:53:00,C,已出货未退款,已提现
1398,DD2017072120484218558576C5CF4,3.0,3.0,芬达330ml,2017-01-29 15:38:00,C,已出货未退款,已提现
1400,DD201708167493378611176167868,3.0,3.0,58g丽芝士纳宝帝奶酪威化饼干,2017-01-29 15:56:00,C,已出货未退款,已提现
1401,DD2017072120494091646472C2911,3.0,3.0,芬达330ml,2017-01-29 15:56:00,C,已出货未退款,已提现
1404,DD201708167493178495549184071,4.5,4.5,250ml燕塘原味酸奶,2017-01-29 18:18:00,C,已出货未退款,已提现
1405,DD201708167493666308644239033,6.0,6.0,250ml维他柠檬茶,2017-01-29 18:24:00,C,已出货未退款,已提现
1406,DD201708167493178630682663372,4.5,4.5,250ml燕塘原味酸奶,2017-01-29 18:28:00,C,已出货未退款,已提现
1408,DD201708167493178683851107248,2.0,2.0,40g双汇玉米热狗肠,2017-01-29 19:05:00,C,已出货未退款,已提现
1409,DD201708167493178789275179588,2.5,2.5,无穷农场盐_鸡蛋,2017-01-29 19:06:00,C,已出货未退款,已提现
1411,DD20170816749366976956856908,2.0,2.0,85g新麦潮手撕面包（提子味）,2017-01-29 19:39:00,C,已出货未退款,已提现
1417,DD201708167493180159276159311,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-01-29 22:17:00,C,已出货未退款,已提现
1422,DD201708167493180512623705025,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-01-29 23:15:00,C,已出货未退款,已提现
1427,DD201708312323351993607A8FAE2,3.0,3.0,雪碧最新款,2017-01-29 23:37:00,C,已出货未退款,已提现
1437,DD201708167493992253012674972,4.0,4.0,银鹭八宝粥,2017-01-30 02:49:00,C,已出货未退款,已提现
1438,DD201708167493181920694067355,4.0,4.0,450ml美汁源果粒橙,2017-01-30 05:05:00,C,已出货未退款,已提现
1439,DD201708167493669725196565582,2.5,2.5,250ml统一麦香奶茶,2017-01-30 06:26:00,C,已出货未退款,已提现
1441,DD201708167493182091263743368,5.0,5.0,205g伊利安慕希原味,2017-01-30 07:42:00,C,已出货未退款,已提现
1450,DD201708167493183258309387885,2.0,2.0,30g无穷农场盐_鸡蛋,2017-01-30 09:29:00,C,已出货未退款,已提现
1451,DD201708167493666174552245064,27.0,27.0,55g奥利奥原味夹心饼干,2017-01-30 09:35:00,C,已出货未退款,已提现
1463,DD201708167493992566609608361,3.0,3.0,统一绿茶,2017-01-30 12:17:00,C,已出货未退款,已提现
1471,DD20170816749366600315743308,7.0,7.0,78g卫龙亲嘴语辣条,2017-01-30 12:28:00,C,已出货未退款,已提现
1472,DD201708167493665997810132472,2.0,2.0,双汇玉米热狗肠,2017-01-30 12:30:00,C,已出货未退款,已提现
1475,DD20170816749318537132986089,3.0,3.0,250ml维他原味豆奶,2017-01-30 13:35:00,C,已出货未退款,已提现
1480,DD201708167493185742405271314,1.6,1.6,咪咪虾条马来西亚风味,2017-01-30 13:59:00,C,已出货未退款,已提现
1491,DD201708167493665756688757436,4.0,4.0,55g奥利奥原味芝士饼干,2017-01-30 14:45:00,C,已出货未退款,已提现
1497,DD201708167493665343550698518,1.5,1.5,40g双汇玉米热狗肠,2017-01-30 15:58:00,C,已出货未退款,已提现
1501,DD201708167493992845541839012,1.2,1.2,康师傅矿泉水,2017-01-30 16:08:00,C,已出货未退款,已提现
1504,DD201708167493665170498953422,4.5,4.5,燕塘甜牛奶,2017-01-30 16:12:00,C,已出货未退款,已提现
1507,DD201708167493186136044981131,3.5,3.5,75g新麦潮天然酵母面包（北海道牛奶风味）,2017-01-30 16:29:00,C,已出货未退款,已提现
1534,DD201708167493187904172249513,3.0,3.0,85g新麦潮北海道吐司,2017-01-30 19:44:00,C,已出货未退款,已提现
1554,DD201708167493188552255085432,7.0,7.0,合味道（海鲜风味）,2017-01-30 21:16:00,C,已出货未退款,已提现
1557,DD201708101629445258D2B07EBEF,4.5,4.5,营养快线,2017-01-30 21:35:00,C,已出货未退款,已提现
1564,DD20170816749318893476617949,4.5,4.5,250ml燕塘原味酸奶,2017-01-30 21:51:00,C,已出货未退款,已提现
1565,DD2017083121100220739FCADFBF1,4.5,4.5,脉动,2017-01-30 22:00:00,C,已出货未退款,已提现
1571,DD201708167493669620994799822,2.0,2.0,85g新麦潮北海道吐司,2017-01-30 23:33:00,C,已出货未退款,已提现
1574,DD20170601150048593107D82DED6,2.0,2.0,怡宝纯净水,2017-01-31 13:50:00,C,已出货未退款,已提现
1575,DD2017060115185595A8C85147084,2.0,2.0,怡宝纯净水,2017-01-31 14:09:00,C,已出货未退款,已提现
1576,DD201706012313558792A9CFD846A,3.0,3.0,卫龙大面筋,2017-01-31 14:10:00,C,已出货未退款,已提现
1581,DD2017060115521299918F9531989,3.5,3.5,东鹏特饮,2017-01-31 14:21:00,C,已出货未退款,已提现
1606,DD2017060119574630B9AFEAE109B,2.0,2.0,香脆肠,2017-01-31 15:46:00,C,已出货未退款,已提现
1614,DD2017060119460917C7EEE8EB1AF,2.5,2.5,凤爪,2017-01-31 16:25:00,C,已出货未退款,已提现
1620,DD2017060119244670016C804FC64,3.0,3.0,卫龙大面筋,2017-01-31 17:09:00,C,已出货未退款,已提现
1627,DD201706012322367728BB06FF7BF,3.0,3.0,卫龙大面筋,2017-01-31 17:41:00,C,已出货未退款,已提现
1628,DD20170601234009914B162FB7386,2.0,2.0,鸭翅,2017-01-31 17:42:00,C,已出货未退款,已提现
1629,DD20170601235901875BEC17BC2BA,3.0,3.0,印尼芝士威化饼干,2017-01-31 17:55:00,C,已出货未退款,已提现
1630,DD201708311258585958F3CFF7843,4.0,4.0,统一冰红茶,2017-01-31 17:56:00,C,已出货未退款,已提现
1631,DD20170602002336862CD5694DE09,4.0,4.0,脉动,2017-01-31 18:16:00,C,已出货未退款,已提现
1633,DD2017060201340258964B6C62691,4.0,4.0,脉动,2017-01-31 18:27:00,C,已出货未退款,已提现
1635,DD20170602033658134FB7B867E09,3.0,3.0,可口可乐最新款,2017-01-31 18:33:00,C,已出货未退款,已提现
1638,DD2017083114213591E27D7AE956C,3.0,3.0,怡宝,2017-01-31 18:42:00,C,已出货未退款,已提现
1642,DD2017083114542531C3888B089AF,3.0,3.0,怡宝,2017-01-31 19:42:00,C,已出货未退款,已提现
1643,DD20170602075649604893154AC62,3.0,3.0,卫龙大面筋,2017-01-31 19:54:00,C,已出货未退款,已提现
1644,DD2017083115030053FAFDAD4641F,3.0,3.0,怡宝,2017-01-31 19:55:00,C,已出货未退款,已提现
1655,DD20170602114808740DE852F76CB,3.0,3.0,果粒橙,2017-01-31 20:49:00,C,已出货未退款,已提现
1656,DD2017060212075321FCD71C76BE2,3.0,3.0,雪碧最新款,2017-01-31 21:02:00,C,已出货未退款,已提现
1661,DD20170831174036501B3B13E6BC0,1.5,1.5,小鱼仔,2017-01-31 21:31:00,C,已出货未退款,已提现
1665,DD2017083119394713A4D8800FCC9,3.5,3.5,果粒橙,2017-01-31 21:39:00,C,已出货未退款,已提现
1666,DD201708311954251428CF228AC62,3.5,3.5,果粒橙,2017-01-31 21:40:00,C,已出货未退款,已提现
1669,DD2017060215063732BF47AA5F92F,4.0,4.0,脉动,2017-01-31 21:51:00,C,已出货未退款,已提现
1672,DD20170831204939876943680FB9A,4.5,4.5,营养快线,2017-01-31 22:00:00,C,已出货未退款,已提现
1676,DD20170831213647205500CA137FB,4.0,4.0,王老吉（罐）,2017-01-31 22:16:00,C,已出货未退款,已提现
1677,DD20170831213818422612E15826C,3.0,3.0,怡宝,2017-01-31 22:38:00,C,已出货未退款,已提现
1680,DD2017083121514373101B56DBF87,3.0,3.0,怡宝,2017-01-31 22:54:00,C,已出货未退款,已提现
1688,DD20170602182126780D3B3C6EE0D,4.0,4.0,阿萨姆奶茶,2017-01-31 23:24:00,C,已出货未退款,已提现
1690,DD20170831232448403311E0810BD,3.0,3.0,雪碧最新款,2017-01-31 23:37:00,C,已出货未退款,已提现
1694,DD2017060118361163A4BF12634A2,3.0,3.0,卫龙大面筋,2017-02-01 09:10:00,C,已出货未退款,已提现
1695,DD2017060118290612C14534DE90D,3.0,3.0,印尼芝士威化饼干,2017-02-01 09:12:00,C,已出货未退款,已提现
1707,DD2017060115360170556E534D61F,3.0,3.0,卫龙大面筋,2017-02-01 12:53:00,C,已出货未退款,已提现
1708,DD20170601153234672AC450E8E36,3.5,3.5,东鹏特饮,2017-02-01 13:04:00,C,已出货未退款,已提现
1720,DD2017083019532251ABEC2D2604B,3.5,3.5,雪碧最新款,2017-02-01 14:32:00,C,已出货未退款,已提现
1729,DD20170601124005547BB73CA6A57,3.0,3.0,可口可乐最新款,2017-02-01 15:15:00,C,已出货未退款,已提现
1732,DD2017060112342498BBB6E50F891,4.0,4.0,阿萨姆煎茶奶绿,2017-02-01 15:50:00,C,已出货未退款,已提现
1737,DD2017060112142047E5DB3463372,4.0,4.0,阿萨姆煎茶奶绿,2017-02-01 16:20:00,C,已出货未退款,已提现
1738,DD2017060112111744180BD2464EC,3.0,3.0,可口可乐最新款,2017-02-01 16:23:00,C,已出货未退款,已提现
1745,DD2017060109430439D02EE5EB769,3.0,3.0,维他奶,2017-02-01 16:50:00,C,已出货未退款,已提现
1748,DD201706010835191958A19D86D47,1.5,1.5,小鱼仔,2017-02-01 17:10:00,C,已出货未退款,已提现
1751,DD2017060108344971993A2A9D6DF,1.5,1.5,小鱼仔,2017-02-01 17:17:00,C,已出货未退款,已提现
1760,DD20170830100503424F0091E2889,2.0,2.0,鸭翅,2017-02-01 20:18:00,C,已出货未退款,已提现
